e.Experiment_ID	e.Date	e.Time	p.Plate_ID	p.Plate_No	p.Scan_ID	p.Cell_Line	w.Plate_Row	w.Plate_Col	w.Well_ID	w.Well_No	w.drug_ID	w.drug_conc	w.drug_topconc	d.Cell_ID	d.Plate_ID_raw	d.Well_Y	d.Well_X	d.MEASUREMENT_SET_ID	d.Cell_No	d.Fraction_W2	d.Fraction_W3
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	G	23	G23	359	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	H	23	H23	360	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	I	23	I23	361	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	J	23	J23	362	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	K	23	K23	363	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	L	23	L23	364	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	M	23	M23	365	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	N	23	N23	366	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	O	23	O23	367	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	P	23	P23	368	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	A	24	A24	369	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	B	24	B24	370	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	C	24	C24	371	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	D	24	D24	372	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	E	24	E24	373	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	F	24	F24	374	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	G	24	G24	375	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	H	24	H24	376	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	I	24	I24	377	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	J	24	J24	378	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	K	24	K24	379	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	L	24	L24	380	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	M	24	M24	381	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	N	24	N24	382	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	O	24	O24	383	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_02	2	10298	CFPAC-1	P	24	P24	384	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	1	A01	1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	1	B01	2	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	1	C01	3	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	1	D01	4	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	1	E01	5	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	F	1	F01	6	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	G	1	G01	7	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	H	1	H01	8	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	I	1	I01	9	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	J	1	J01	10	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	K	1	K01	11	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	L	1	L01	12	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	M	1	M01	13	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	N	1	N01	14	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	O	1	O01	15	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	P	1	P01	16	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	2	A02	17	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	2	B02	18	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	2	C02	19	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	2	D02	20	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	2	E02	21	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	F	2	F02	22	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	G	2	G02	23	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	H	2	H02	24	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	I	2	I02	25	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	J	2	J02	26	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	K	2	K02	27	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	L	2	L02	28	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	M	2	M02	29	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	N	2	N02	30	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	O	2	O02	31	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	P	2	P02	32	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	3	A03	33	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	3	B03	34	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	3	C03	35	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	3	D03	36	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	3	E03	37	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	F	3	F03	38	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	G	3	G03	39	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	H	3	H03	40	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	I	3	I03	41	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	J	3	J03	42	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	K	3	K03	43	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	L	3	L03	44	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	M	3	M03	45	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	N	3	N03	46	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	O	3	O03	47	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	P	3	P03	48	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	4	A04	49	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	4	B04	50	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	4	C04	51	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	4	D04	52	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	4	E04	53	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	F	4	F04	54	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	G	4	G04	55	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	H	4	H04	56	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	I	4	I04	57	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	J	4	J04	58	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	K	4	K04	59	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	L	4	L04	60	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	M	4	M04	61	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	N	4	N04	62	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	O	4	O04	63	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	P	4	P04	64	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	5	A05	65	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	5	B05	66	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	5	C05	67	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	5	D05	68	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	5	E05	69	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	F	5	F05	70	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	G	5	G05	71	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	H	5	H05	72	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	I	5	I05	73	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	J	5	J05	74	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	K	5	K05	75	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	L	5	L05	76	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	M	5	M05	77	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	N	5	N05	78	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	O	5	O05	79	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	P	5	P05	80	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	6	A06	81	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	6	B06	82	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	6	C06	83	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	6	D06	84	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	6	E06	85	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	F	6	F06	86	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	G	6	G06	87	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	H	6	H06	88	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	I	6	I06	89	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	J	6	J06	90	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	K	6	K06	91	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	L	6	L06	92	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	M	6	M06	93	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	N	6	N06	94	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	O	6	O06	95	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	P	6	P06	96	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	7	A07	97	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	7	B07	98	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	7	C07	99	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	7	D07	100	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	7	E07	101	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	F	7	F07	102	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	G	7	G07	103	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	H	7	H07	104	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	I	7	I07	105	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	J	7	J07	106	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	K	7	K07	107	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	L	7	L07	108	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	M	7	M07	109	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	N	7	N07	110	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	O	7	O07	111	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	P	7	P07	112	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	8	A08	113	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	8	B08	114	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	8	C08	115	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	8	D08	116	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	8	E08	117	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	F	8	F08	118	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	G	8	G08	119	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	H	8	H08	120	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	I	8	I08	121	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	J	8	J08	122	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	K	8	K08	123	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	L	8	L08	124	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	M	8	M08	125	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	N	8	N08	126	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	O	8	O08	127	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	P	8	P08	128	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	9	A09	129	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	9	B09	130	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	9	C09	131	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	9	D09	132	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	9	E09	133	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	F	9	F09	134	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	G	9	G09	135	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	H	9	H09	136	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	I	9	I09	137	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	J	9	J09	138	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	K	9	K09	139	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	L	9	L09	140	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	M	9	M09	141	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	N	9	N09	142	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	O	9	O09	143	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	P	9	P09	144	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	A	10	A10	145	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	B	10	B10	146	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	C	10	C10	147	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	D	10	D10	148	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_03	3	10313	FADU	E	10	E10	149	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
