Experiment_ID	Plate_ID.x	Plate_No	Plate_Row	Plate_Col	Well_ID	Well_No	Date	Time	Scan_ID	Cell_Line	drug_ID	drug_conc	drug_conc_top	Cell_ID	Plate_ID.y	Well_Y	Well_X	MEASUREMENT_SET_ID	Cell_No	Fraction_W2	Fraction_W3
20200908_AL	20200908_AL_02	2	N	20	N20	318	20200908	1 day	10298	CFPAC-1	DMSO	ctrl	0	10298_90800_90800_0	10298	14	20	20181	3208	45.480049	91.770576
20200908_AL	20200908_AL_02	2	O	20	O20	319	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	P	20	P20	320	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	A	21	A21	321	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	B	21	B21	322	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	C	21	C21	323	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_5	25	10298_90812_90812_0	10298	3	21	20181	2036	60.1669959999999	89.636543
20200908_AL	20200908_AL_02	2	D	21	D21	324	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_4	25	10298_90813_90813_0	10298	4	21	20181	3052	36.3695949999999	71.2975079999999
20200908_AL	20200908_AL_02	2	E	21	E21	325	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_3	25	10298_90814_90814_0	10298	5	21	20181	3581	34.487572	86.73555
20200908_AL	20200908_AL_02	2	F	21	F21	326	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_2	25	10298_90815_90815_0	10298	6	21	20181	3503	33.6854129999999	86.7542109999999
20200908_AL	20200908_AL_02	2	G	21	G21	327	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_1	25	10298_90816_90816_0	10298	7	21	20181	3502	29.354654	80.439751
20200908_AL	20200908_AL_02	2	H	21	H21	328	20200908	1 day	10298	CFPAC-1	DMSO	ctrl	0	10298_90817_90817_0	10298	8	21	20181	3898	47.203693	93.3042599999999
20200908_AL	20200908_AL_02	2	I	21	I21	329	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_5	100	10298_90818_90818_0	10298	9	21	20181	2891	92.6669009999999	84.2269129999999
20200908_AL	20200908_AL_02	2	J	21	J21	330	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_4	100	10298_90819_90819_0	10298	10	21	20181	3551	88.904533	91.7488019999999
20200908_AL	20200908_AL_02	2	K	21	K21	331	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_3	100	10298_90820_90820_0	10298	11	21	20181	3425	71.8832089999999	92.145988
20200908_AL	20200908_AL_02	2	L	21	L21	332	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_2	100	10298_90821_90821_0	10298	12	21	20181	3399	50.3383329999999	88.172989
20200908_AL	20200908_AL_02	2	M	21	M21	333	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_1	100	10298_90822_90822_0	10298	13	21	20181	3280	45.457317	84.5121919999999
20200908_AL	20200908_AL_02	2	N	21	N21	334	20200908	1 day	10298	CFPAC-1	Staurosporin	kill	100	10298_90823_90823_0	10298	14	21	20181	3634	53.7699509999999	92.2949909999999
20200908_AL	20200908_AL_02	2	O	21	O21	335	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	P	21	P21	336	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	A	22	A22	337	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	B	22	B22	338	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	C	22	C22	339	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_5	25	10298_90835_90835_0	10298	3	22	20181	1981	63.7051999999999	88.692581
20200908_AL	20200908_AL_02	2	D	22	D22	340	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_4	25	10298_90834_90834_0	10298	4	22	20181	3053	46.6754	68.1297069999999
20200908_AL	20200908_AL_02	2	E	22	E22	341	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_3	25	10298_90833_90833_0	10298	5	22	20181	3808	34.8739509999999	82.983192
20200908_AL	20200908_AL_02	2	F	22	F22	342	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_2	25	10298_90832_90832_0	10298	6	22	20181	3746	36.225307	85.985054
20200908_AL	20200908_AL_02	2	G	22	G22	343	20200908	1 day	10298	CFPAC-1	Tunicamycin	dose_1	25	10298_90831_90831_0	10298	7	22	20181	3422	21.8585619999999	72.5014649999999
20200908_AL	20200908_AL_02	2	H	22	H22	344	20200908	1 day	10298	CFPAC-1	DMSO	ctrl	0	10298_90830_90830_0	10298	8	22	20181	3746	38.841431	86.572342
20200908_AL	20200908_AL_02	2	I	22	I22	345	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_5	100	10298_90829_90829_0	10298	9	22	20181	3251	93.325134	85.389114
20200908_AL	20200908_AL_02	2	J	22	J22	346	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_4	100	10298_90828_90828_0	10298	10	22	20181	3130	85.1757199999999	84.600639
20200908_AL	20200908_AL_02	2	K	22	K22	347	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_3	100	10298_90827_90827_0	10298	11	22	20181	3930	78.193382	95.1399459999999
20200908_AL	20200908_AL_02	2	L	22	L22	348	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_2	100	10298_90826_90826_0	10298	12	22	20181	3417	56.423763	90.254608
20200908_AL	20200908_AL_02	2	M	22	M22	349	20200908	1 day	10298	CFPAC-1	Chloroquine	dose_1	100	10298_90825_90825_0	10298	13	22	20181	3847	64.309853	93.7093809999999
20200908_AL	20200908_AL_02	2	N	22	N22	350	20200908	1 day	10298	CFPAC-1	Staurosporin	kill	100	10298_90824_90824_0	10298	14	22	20181	3460	52.8901749999999	88.9884409999999
20200908_AL	20200908_AL_02	2	O	22	O22	351	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	P	22	P22	352	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	A	23	A23	353	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	B	23	B23	354	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	C	23	C23	355	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	D	23	D23	356	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	E	23	E23	357	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	F	23	F23	358	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	G	23	G23	359	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	H	23	H23	360	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	I	23	I23	361	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	J	23	J23	362	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	K	23	K23	363	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	L	23	L23	364	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	M	23	M23	365	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	N	23	N23	366	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	O	23	O23	367	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	P	23	P23	368	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	A	24	A24	369	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	B	24	B24	370	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	C	24	C24	371	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	D	24	D24	372	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	E	24	E24	373	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	F	24	F24	374	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	G	24	G24	375	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	H	24	H24	376	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	I	24	I24	377	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	J	24	J24	378	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	K	24	K24	379	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	L	24	L24	380	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	M	24	M24	381	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	N	24	N24	382	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	O	24	O24	383	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_02	2	P	24	P24	384	20200908	1 day	10298	CFPAC-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	A	1	A01	1	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	B	1	B01	2	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	C	1	C01	3	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	D	1	D01	4	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	E	1	E01	5	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	F	1	F01	6	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	G	1	G01	7	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	H	1	H01	8	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	I	1	I01	9	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	J	1	J01	10	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	K	1	K01	11	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	L	1	L01	12	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	M	1	M01	13	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	N	1	N01	14	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	O	1	O01	15	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	P	1	P01	16	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	A	2	A02	17	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	B	2	B02	18	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	C	2	C02	19	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	D	2	D02	20	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	E	2	E02	21	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	F	2	F02	22	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	G	2	G02	23	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	H	2	H02	24	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	I	2	I02	25	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	J	2	J02	26	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	K	2	K02	27	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	L	2	L02	28	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	M	2	M02	29	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	N	2	N02	30	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	O	2	O02	31	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	P	2	P02	32	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	A	3	A03	33	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	B	3	B03	34	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	C	3	C03	35	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	D	3	D03	36	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	E	3	E03	37	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	F	3	F03	38	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	G	3	G03	39	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	H	3	H03	40	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	I	3	I03	41	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	J	3	J03	42	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	K	3	K03	43	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	L	3	L03	44	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	M	3	M03	45	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	N	3	N03	46	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	O	3	O03	47	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	P	3	P03	48	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	A	4	A04	49	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	B	4	B04	50	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	C	4	C04	51	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	D	4	D04	52	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	E	4	E04	53	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	F	4	F04	54	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	G	4	G04	55	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	H	4	H04	56	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	I	4	I04	57	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	J	4	J04	58	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	K	4	K04	59	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	L	4	L04	60	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	M	4	M04	61	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	N	4	N04	62	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	O	4	O04	63	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	P	4	P04	64	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	A	5	A05	65	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	B	5	B05	66	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	C	5	C05	67	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	D	5	D05	68	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	E	5	E05	69	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	F	5	F05	70	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	G	5	G05	71	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	H	5	H05	72	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	I	5	I05	73	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	J	5	J05	74	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	K	5	K05	75	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	L	5	L05	76	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	M	5	M05	77	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	N	5	N05	78	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	O	5	O05	79	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	P	5	P05	80	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	A	6	A06	81	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	B	6	B06	82	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	C	6	C06	83	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	D	6	D06	84	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	E	6	E06	85	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	F	6	F06	86	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	G	6	G06	87	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	H	6	H06	88	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	I	6	I06	89	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	J	6	J06	90	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	K	6	K06	91	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	L	6	L06	92	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	M	6	M06	93	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	N	6	N06	94	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	O	6	O06	95	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	P	6	P06	96	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	A	7	A07	97	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	B	7	B07	98	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	C	7	C07	99	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	D	7	D07	100	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	E	7	E07	101	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_03	3	F	7	F07	102	20200908	1 day	10313	FADU	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
